lib,N,dim,nbnode,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c
ort,10,1,250,20,10,0.0017408470157533884,0.0019698950927704573,0.0017444770783185959,0.00176895409822464,0.0017660093843005597,0.0017408470157533884,0.0018599204165346413,20,0.0017508079763501883,0
npy,10,1,250,20,10,0.00268488097935915,0.002829092089086771,0.0026990598998963833,0.002800418995320797,0.0027614414924755693,0.00268488097935915,0.002829092089086771,20,0.0027690280694514513,0
ort,100,1,250,20,10,0.0017559770494699478,0.001950850011780858,0.0017600550781935453,0.001789621077477932,0.0017810945631936193,0.0017559770494699478,0.0018613128724600774,20,0.00177004502620548,0
npy,100,1,250,20,10,0.002734558191150427,0.002886942820623517,0.0027628489769995213,0.002854999853298068,0.0028105106903240085,0.002734558191150427,0.002886942820623517,20,0.0028113614534959197,0
ort,1000,1,250,20,10,0.0022858548909425735,0.002440251875668764,0.0022887911181896925,0.002341217128559947,0.0023179468931630253,0.0022858548909425735,0.0023862761692057723,20,0.0023177399998530746,0
npy,1000,1,250,20,10,0.003572046058252454,0.0037305839359760284,0.0036037869285792112,0.003693251870572567,0.0036566977389156817,0.003572046058252454,0.0037305839359760284,20,0.0036693913862109184,0
ort,10000,1,250,20,10,0.0059442478232085705,0.006227253936231136,0.005950222024694085,0.006006139097735286,0.0059877906925976275,0.0059442478232085705,0.006107643799842763,20,0.005970385973341763,0
npy,10000,1,250,20,10,0.007812617113813758,0.008309250930324197,0.007854461902752519,0.008006265852600336,0.007942097052000463,0.007812617113813758,0.008153100635222078,20,0.007938618422485888,0
ort,1,1,300,20,10,0.0022109418641775846,0.0023933611810207367,0.002216591965407133,0.002258976921439171,0.002243824617471546,0.0022109418641775846,0.0023187532795496822,20,0.0022415044950321317,0
npy,1,1,300,20,10,0.005870938068255782,0.006086687091737986,0.005916983122006059,0.006057669874280691,0.005986508447676897,0.005870938068255782,0.006086687091737986,20,0.005997277912683785,0
ort,10,1,300,20,10,0.002061359817162156,0.002349979942664504,0.0020647139754146338,0.0021060009021312,0.0020912203355692325,0.002061359817162156,0.0022111535976819395,20,0.0020747995004057884,0
npy,10,1,300,20,10,0.003164194989949465,0.003393277060240507,0.003246010048314929,0.0033307538833469152,0.0032888385467231274,0.0031948349593928956,0.003382842134053359,20,0.0032985759899020195,0
ort,100,1,300,20,10,0.002087564906105399,0.0024160658940672874,0.002090789144858718,0.002159904921427369,0.0021277272957377137,0.002087564906105399,0.0022648562806239394,20,0.0021085109328851104,0
npy,100,1,300,20,10,0.00333999702706933,0.0034719400573521852,0.0033746410626918077,0.003438343992456794,0.0034015132579952477,0.0033403493874110575,0.003462677128579438,20,0.003392788930796087,0
ort,1000,1,300,20,10,0.002722027013078332,0.002978334901854396,0.0027289302088320255,0.0027639479376375675,0.002757278550416231,0.002722027013078332,0.002860241080061584,20,0.002747820457443595,0
npy,1000,1,300,20,10,0.00426836684346199,0.00442728097550571,0.004328588023781776,0.004408614011481404,0.004359181493055075,0.00427721226272557,0.00442728097550571,20,0.004355515586212277,0
ort,10000,1,300,20,10,0.007086520083248615,0.007454028818756342,0.007108893012627959,0.0072540161199867725,0.007171974994707853,0.007086520083248615,0.007335080021005223,20,0.007145326002500951,0
npy,10000,1,300,20,10,0.009365007979795337,0.010163026163354516,0.009390244027599692,0.009681900963187218,0.009549209952820093,0.009365007979795337,0.009968515246372357,20,0.009478718973696232,0
ort,1,10,1,20,10,0.00013404712080955505,0.00018831598572432995,0.0001346010249108076,0.00013643293641507626,0.0001381145091727376,0.00013404712080955505,0.0001609062438668083,20,0.00013509136624634266,0
npy,1,10,1,20,10,2.848799340426922e-05,4.503317177295685e-05,2.8597190976142883e-05,3.560981713235378e-05,3.0725507531315086e-05,2.848799340426922e-05,3.886947863700716e-05,20,2.8793001547455788e-05,0
ort,10,10,1,20,10,0.0001339470036327839,0.00015894207172095776,0.0001348110381513834,0.0001361339818686247,0.00013652920024469494,0.0001339470036327839,0.00014668358692245458,20,0.000135400565341115,0
npy,10,10,1,20,10,3.2657990232110023e-05,3.909296356141567e-05,3.304285928606987e-05,3.3594900742173195e-05,3.350687911733985e-05,3.2657990232110023e-05,3.607356692309985e-05,20,3.3161952160298824e-05,0
ort,100,10,1,20,10,0.00015918794088065624,0.0001929339487105608,0.00016007199883460999,0.0001833850983530283,0.00016941317589953543,0.00015918794088065624,0.00018768811891449024,20,0.00016559252981096506,0
npy,100,10,1,20,10,3.876793198287487e-05,4.5533059164881706e-05,3.9112986996769905e-05,4.0280167013406754e-05,3.991533303633332e-05,3.876793198287487e-05,4.261053236637076e-05,20,3.9789010770618916e-05,0
ort,1000,10,1,20,10,0.0003308819141238928,0.0003788189496845007,0.00033112894743680954,0.0003354570362716913,0.00033609725069254636,0.0003308819141238928,0.00035885218285876746,20,0.0003323510754853487,0
npy,1000,10,1,20,10,7.527298294007778e-05,8.235988207161427e-05,7.644388824701309e-05,7.849885150790215e-05,7.736829575151205e-05,7.527298294007778e-05,8.015553825097559e-05,20,7.693411316722631e-05,0
ort,10000,10,1,20,10,0.001965533010661602,0.002151041990146041,0.0020611281506717205,0.002109861932694912,0.002079472306650132,0.00201117013504898,0.0021477744782512844,20,0.002077139914035797,0
npy,10000,10,1,20,10,0.0006599039770662785,0.0007016090676188469,0.0006622248329222202,0.0006955759599804878,0.0006747099570930005,0.0006599039770662785,0.0007004538804889601,20,0.0006710975430905819,0
ort,1,10,2,20,10,0.00014568702317774296,0.00020442483946681023,0.00014654197730123997,0.0001581660471856594,0.00015146213117986918,0.00014568702317774296,0.00017705288241160266,20,0.00014698354061692953,0
npy,1,10,2,20,10,4.376494325697422e-05,4.980410449206829e-05,4.4154003262519836e-05,4.634982906281948e-05,4.5002892147749665e-05,4.376494325697422e-05,4.8239616218028776e-05,20,4.441093187779188e-05,0
ort,10,10,2,20,10,0.00015042908489704132,0.00017779599875211716,0.00015401304699480534,0.00016732094809412956,0.00015794446226209403,0.00015042908489704132,0.00017265565743435383,20,0.00015503494068980217,0
npy,10,10,2,20,10,4.756893031299114e-05,5.394592881202698e-05,4.787812940776348e-05,4.871794953942299e-05,4.8436608631163834e-05,4.756893031299114e-05,5.1003262066215326e-05,20,4.8140413127839565e-05,0
ort,100,10,2,20,10,0.0001904759556055069,0.00022580893710255623,0.00019275001250207424,0.00020611495710909367,0.00019754166714847088,0.0001904759556055069,0.00021391338115554702,20,0.0001944946125149727,0
npy,100,10,2,20,10,5.941302515566349e-05,6.549805402755737e-05,5.959998816251755e-05,6.086798384785652e-05,6.0286733787506816e-05,5.941302515566349e-05,6.277782932728103e-05,20,5.992338992655277e-05,0
