lib,rt,N,dataset,dim,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,fit_train_score_.shape,fit_validation_score_.shape,fit_n_features_,fit__predictors.size,fit__predictors.sum|tree_.leave_count,fit__predictors.sum|tree_.node_count,fit__predictors.max|tree_.max_depth,fit_estimators_.size,fit_estimators_.sum|tree_.node_count,fit_estimators_.max|tree_.max_depth,fit_estimators_.sum|tree_.leave_count,fit_estimators_.n_features_,fit_estimators_.n_classes_,fit_objective,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_n_targets
skl,ort,2,breast_cancer,-1,10,1,3.9353035390377045e-05,5.731731653213501e-05,4.058610647916794e-05,4.301592707633972e-05,4.333476535975933e-05,3.9353035390377045e-05,5.340501555276121e-05,10,4.127738066017628e-05,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,5,breast_cancer,-1,10,1,0.007329593878239393,0.007481754757463932,0.007337507326155901,0.007359644863754511,0.007361867278814316,0.007329593878239393,0.007446705209418426,10,0.007347885984927416,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,5,breast_cancer,-1,10,1,1.9337981939315796e-05,6.705010309815407e-05,2.225395292043686e-05,2.4280045181512833e-05,2.6937853544950485e-05,1.9337981939315796e-05,5.3357037906109144e-05,10,2.301461063325405e-05,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,5,breast_cancer,-1,10,1,6.115296855568886e-05,7.959501817822456e-05,6.485916674137115e-05,7.099611684679985e-05,6.750980392098427e-05,6.115296855568886e-05,7.741752982563132e-05,10,6.585661321878433e-05,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,10,breast_cancer,-1,10,1,0.007350525353103876,0.0075957258231937885,0.007364036049693823,0.007378840819001198,0.007395542087033391,0.007350525353103876,0.007532716852479442,10,0.007370270323008299,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,10,breast_cancer,-1,10,1,2.7628149837255478e-05,8.744606748223305e-05,2.9021408408880234e-05,3.164680674672127e-05,3.6409404128789904e-05,2.7628149837255478e-05,7.036208265820105e-05,10,3.0526891350746155e-05,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,10,breast_cancer,-1,10,1,0.00010218610987067223,0.00012346217408776283,0.00010644039139151573,0.00011321296915411949,0.00011012903414666652,0.00010218610987067223,0.00012158934113955244,10,0.00010810373350977898,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,20,breast_cancer,-1,10,1,0.007355766370892525,0.007514424156397581,0.0073734307661652565,0.007417995948344469,0.00740402196533978,0.007355766370892525,0.007511076034716697,10,0.007378112291917205,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,20,breast_cancer,-1,10,1,4.130275920033455e-05,0.00011022202670574188,4.369579255580902e-05,4.7132838517427444e-05,5.1675504073500635e-05,4.130275920033455e-05,9.035566855204155e-05,10,4.492001608014107e-05,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,20,breast_cancer,-1,10,1,0.00017452193424105644,0.00020951125770807266,0.0001825038343667984,0.00019840337336063385,0.00018949639052152635,0.00017452193424105644,0.00020951125770807266,10,0.00018873391672968864,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,50,breast_cancer,-1,10,1,0.007514785043895245,0.008537215180695057,0.007525699213147163,0.007592551875859499,0.0076886918395757675,0.007514785043895245,0.008306661737786577,10,0.007549952948465943,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,50,breast_cancer,-1,10,1,9.158812463283539e-05,0.0001964871771633625,9.966036304831505e-05,0.00010869372636079788,0.00011130617931485177,9.158812463283539e-05,0.00016781470658306985,10,0.00010265246964991093,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,50,breast_cancer,-1,10,1,0.0003977199085056782,0.0005151540972292423,0.000410440843552351,0.0004401719197630882,0.00042777396738529204,0.0003977199085056782,0.0004903274687069861,10,0.000414947047829628,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,100,breast_cancer,-1,10,1,0.007580182980746031,0.007753951940685511,0.0076132044196128845,0.007623583078384399,0.00763588584959507,0.007580182980746031,0.0077340753795740935,10,0.00761958840303123,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,100,breast_cancer,-1,10,1,0.00017208606004714966,0.00030971504747867584,0.0001739710569381714,0.00018041487783193588,0.00019099451601505278,0.00017208606004714966,0.00026945996892260675,10,0.0001771089155226946,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,100,breast_cancer,-1,10,1,0.0007968340069055557,0.0008729216642677784,0.0008006440475583076,0.0008080140687525272,0.0008117482531815768,0.0007968340069055557,0.000856210022672028,10,0.0008023821283131838,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,200,breast_cancer,-1,10,1,0.008019743952900171,0.008873519953340292,0.008045271970331669,0.008199953939765692,0.008187140570953488,0.008019743952900171,0.008683287313414417,10,0.008061714936047792,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,200,breast_cancer,-1,10,1,0.0003350730985403061,0.0004204297438263893,0.0003361399285495281,0.00034315185621380806,0.0003462994005531073,0.0003350730985403061,0.00039507407048200357,10,0.00033734948374331,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,200,breast_cancer,-1,10,1,0.001596903894096613,0.0017325300723314285,0.0016971882432699203,0.00172785809263587,0.0016959942877292633,0.0016204932342534454,0.0017325300723314285,10,0.00170134287327528,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,500,breast_cancer,-1,10,1,0.008740275166928768,0.009575027972459793,0.008781503420323133,0.008879635017365217,0.008895953232422472,0.008740275166928768,0.009355181821970595,10,0.008816495072096586,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,500,breast_cancer,-1,10,1,0.0008108210749924183,0.0009033242240548134,0.0008221515454351902,0.0008262558840215206,0.0008300733752548695,0.0008108210749924183,0.0008790621406434838,10,0.0008226181380450726,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,500,breast_cancer,-1,10,1,0.003879353404045105,0.004039960913360119,0.003902862314134836,0.003941346891224384,0.0039261481259018184,0.003879353404045105,0.004013113734043067,10,0.003913985565304756,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,1000,breast_cancer,-1,10,1,0.009884764906018972,0.010168478824198246,0.00996225792914629,0.009998281951993704,0.009981801547110081,0.009884764906018972,0.010132446444918319,10,0.009973809588700533,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,1000,breast_cancer,-1,10,1,0.0016144020482897758,0.0017723720520734787,0.001623982097953558,0.0016362802125513554,0.001641182228922844,0.0016144020482897758,0.0017280117547291058,10,0.001627085730433464,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,1000,breast_cancer,-1,10,1,0.007717012893408537,0.00793000916019082,0.007771295960992575,0.00780087523162365,0.00779632031917572,0.007717012893408537,0.007898565432596793,10,0.0077966873068362474,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,2000,breast_cancer,-1,10,1,0.012035064864903688,0.012369001284241676,0.012137293815612793,0.012254896108061075,0.012178475968539715,0.012035064864903688,0.01235569453137292,10,0.01216045068576932,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,2000,breast_cancer,-1,10,1,0.0032023880630731583,0.0033257887698709965,0.0032291878014802933,0.0032460340298712254,0.003245932376012206,0.0032023880630731583,0.003322378604109975,10,0.00323335244320333,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,2000,breast_cancer,-1,10,1,0.015454733278602362,0.01613857690244913,0.015536157879978418,0.015611494891345501,0.015618010889738798,0.015454733278602362,0.015982876658235785,10,0.015552910976111889,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,5000,breast_cancer,-1,10,1,0.018137181643396616,0.019076474010944366,0.018272913992404938,0.018364617135375738,0.018368075555190443,0.018137181643396616,0.018873697502250836,10,0.018284789519384503,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,5000,breast_cancer,-1,10,1,0.007987169083207846,0.00900715496391058,0.008083326742053032,0.008128509856760502,0.008172164997085929,0.007987169083207846,0.00872484455974718,10,0.00809510238468647,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,5000,breast_cancer,-1,10,1,0.03870014566928148,0.03954332694411278,0.03885430283844471,0.03911801101639867,0.038962602987885474,0.03870014566928148,0.03943678921667975,10,0.03889834997244179,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,10000,breast_cancer,-1,10,1,0.02781645581126213,0.028291042894124985,0.027919702231884003,0.028062883764505386,0.027992509165778758,0.02781645581126213,0.028291042894124985,10,0.027982725529000163,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,10000,breast_cancer,-1,10,1,0.016036048997193575,0.016176839359104633,0.016094995196908712,0.01614184258505702,0.016103991027921438,0.016036048997193575,0.016176839359104633,10,0.0161004604306072,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,10000,breast_cancer,-1,10,1,0.07740308111533523,0.0782220121473074,0.0775157199241221,0.07771616894751787,0.07763404287397861,0.07740308111533523,0.07808232573576859,10,0.07756439736112952,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,20000,breast_cancer,-1,10,1,0.04700912209227681,0.04749592300504446,0.04723755456507206,0.047302826307713985,0.04726297985762358,0.04703626317164433,0.04748969654360283,10,0.047283400781452656,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,20000,breast_cancer,-1,10,1,0.02690653596073389,0.03226901823654771,0.03194495802745223,0.032111491076648235,0.03146598618477583,0.02844921629539858,0.03226901823654771,10,0.03198946011252701,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,20000,breast_cancer,-1,10,1,0.15494326641783118,0.15569568565115333,0.15508791292086244,0.15545730665326118,0.1552531413733959,0.15494326641783118,0.15569568565115333,10,0.15521619096398354,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,,50000,breast_cancer,-1,10,1,0.10685954801738262,0.11122134188190103,0.10702850809320807,0.10826031072065234,0.10788692450150847,0.10685954801738262,0.11054352041228589,10,0.10707713640294969,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,pyrt,50000,breast_cancer,-1,10,1,0.06958307791501284,0.07694476703181863,0.07058277493342757,0.07344856206327677,0.07217508959583938,0.06958307791501284,0.07694476703181863,10,0.07143198163248599,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
skl,ort,50000,breast_cancer,-1,10,1,0.38765989895910025,0.39121319400146604,0.3882404901087284,0.3889277409762144,0.3887594311032444,0.38765989895910025,0.3906443187059031,10,0.38847292214632034,,,30.0,,,,,100.0,2466.0,6.0,1283.0,30.0,1.0,,,,,,
xgb,,1,breast_cancer,-1,10,1,7.096026092767715e-05,0.00026021385565400124,7.198797538876534e-05,7.600616663694382e-05,9.247967973351479e-05,7.096026092767715e-05,0.00020232316101448036,10,7.236399687826633e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,1,breast_cancer,-1,10,1,1.767929643392563e-05,4.081800580024719e-05,2.029724419116974e-05,2.5859102606773376e-05,2.4856533855199814e-05,1.767929643392563e-05,3.9297707659605265e-05,10,2.1946849301457405e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,1,breast_cancer,-1,10,1,3.142561763525009e-05,0.00010989420115947723,3.6322977393865585e-05,4.3008942157030106e-05,4.5732222497463225e-05,3.142561763525009e-05,8.922551058751206e-05,10,3.7409598007798195e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,2,breast_cancer,-1,10,1,7.503107190132141e-05,9.641377255320549e-05,7.667113095521927e-05,8.140271529555321e-05,8.002282120287419e-05,7.503107190132141e-05,9.232735820840349e-05,10,7.807253859937191e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,2,breast_cancer,-1,10,1,2.5284942239522934e-05,3.82009893655777e-05,2.650311216711998e-05,2.8332695364952087e-05,2.85295769572258e-05,2.5284942239522934e-05,3.573038589821809e-05,10,2.7342932298779488e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,2,breast_cancer,-1,10,1,4.1942112147808075e-05,6.382819265127182e-05,4.534190520644188e-05,4.911515861749649e-05,4.82974573969841e-05,4.1942112147808075e-05,6.002374629951091e-05,10,4.647416062653065e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,5,breast_cancer,-1,10,1,8.758576586842537e-05,0.00012384261935949326,8.903909474611282e-05,9.360210970044136e-05,9.545963257551193e-05,8.758576586842537e-05,0.00011731788001635388,10,9.07613430172205e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,5,breast_cancer,-1,10,1,4.2634084820747375e-05,5.847867578268051e-05,4.761526361107826e-05,4.8570334911346436e-05,4.859529435634613e-05,4.2634084820747375e-05,5.633585672662323e-05,10,4.7653913497924805e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,5,breast_cancer,-1,10,1,7.177190855145454e-05,9.44528728723526e-05,7.758475840091705e-05,7.88932666182518e-05,7.964172400534152e-05,7.177190855145454e-05,9.136391959904233e-05,10,7.837079465389252e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,10,breast_cancer,-1,10,1,0.00011025601997971535,0.00014010677114129066,0.00011509191244840622,0.0001275879330933094,0.00012123188935220242,0.00011025601997971535,0.00014010677114129066,10,0.00011661811731755733,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,10,breast_cancer,-1,10,1,7.670512422919273e-05,9.357277303934097e-05,8.099619299173355e-05,8.450169116258621e-05,8.282847702503204e-05,7.670512422919273e-05,9.206927225350071e-05,10,8.130259811878204e-05,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,10,breast_cancer,-1,10,1,0.00012346915900707245,0.00015134690329432487,0.00013176724314689636,0.00013451511040329933,0.00013412744738161564,0.00012346915900707245,0.00014848270916869476,10,0.00013218284584581852,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,20,breast_cancer,-1,10,1,0.0001560351811349392,0.00018967734649777412,0.00016158772632479668,0.00016934983432292938,0.00016685356386005878,0.0001560351811349392,0.0001882919458841303,10,0.00016243895515799522,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,20,breast_cancer,-1,10,1,0.00015034759417176247,0.00016280030831694603,0.0001513659954071045,0.00015357276424765587,0.0001531936228275299,0.00015034759417176247,0.00016047671329014475,10,0.00015170127153396606,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,20,breast_cancer,-1,10,1,0.00024004792794585228,0.0002725929953157902,0.0002438873052597046,0.00025029806420207024,0.00024895453825592997,0.00024004792794585228,0.00026875759654942585,10,0.00024445471353828907,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,50,breast_cancer,-1,10,1,0.0002905377186834812,0.00031908508390188217,0.0002950970083475113,0.0003066612407565117,0.0003001111559569836,0.0002905377186834812,0.00031710286080710614,10,0.0002987778279930353,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,50,breast_cancer,-1,10,1,0.0003462112508714199,0.00036911526694893837,0.00035115890204906464,0.0003583235666155815,0.0003548523876816034,0.0003462112508714199,0.00036699246719058343,10,0.00035278149880468845,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,50,breast_cancer,-1,10,1,0.0005519627593457699,0.0005866959691047668,0.0005651642568409443,0.0005708360113203526,0.0005677110049873591,0.0005519627593457699,0.0005843642545760815,10,0.0005668175872415304,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,100,breast_cancer,-1,10,1,0.0005115186795592308,0.0005505350418388844,0.0005152132362127304,0.0005375798791646957,0.0005251653492450714,0.0005115186795592308,0.0005505350418388844,10,0.0005202123429626226,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,100,breast_cancer,-1,10,1,0.0006772791966795921,0.0007075602188706398,0.000682988204061985,0.000695427879691124,0.0006898665335029364,0.0006772791966795921,0.000707557787781071,10,0.0006907458882778883,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,100,breast_cancer,-1,10,1,0.001091125886887312,0.0011337967589497566,0.0011080298572778702,0.001119511667639017,0.0011100140865892172,0.001091125886887312,0.0011337967589497566,10,0.0011098042596131563,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,200,breast_cancer,-1,10,1,0.0009516729041934013,0.0010168058797717094,0.0009640650823712349,0.0009738011285662651,0.0009715917985886335,0.0009516729041934013,0.001004397844056615,10,0.0009666960686445236,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,200,breast_cancer,-1,10,1,0.0013529169373214245,0.00138464430347085,0.001360523048788309,0.0013668863102793694,0.001364161353558302,0.0013529169373214245,0.00138063895889268,10,0.0013625260908156633,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,200,breast_cancer,-1,10,1,0.0021714442409574986,0.0022189966402947903,0.002183777280151844,0.0022126841358840466,0.002194677432999015,0.0021714442409574986,0.0022189966402947903,10,0.0021918099373579025,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,500,breast_cancer,-1,10,1,0.002296776045113802,0.002335626631975174,0.00230608694255352,0.0023196572437882423,0.0023113273549824954,0.002296776045113802,0.002332690199075002,10,0.002309943549335003,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,500,breast_cancer,-1,10,1,0.003377187065780163,0.0035272128880023956,0.0033972831442952156,0.0034169908612966537,0.003418761771172285,0.003377187065780163,0.003502448197207975,10,0.0034026969224214554,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,500,breast_cancer,-1,10,1,0.005406267009675503,0.0055113243870437145,0.0054295966401696205,0.005446941126137972,0.005443637585267424,0.005406267009675503,0.005503721280666797,10,0.005441355984658003,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,1000,breast_cancer,-1,10,1,0.0045252516865730286,0.004610306117683649,0.004538668319582939,0.004564790986478329,0.004550888482481241,0.0045252516865730286,0.004597530475000504,10,0.004546585725620389,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,1000,breast_cancer,-1,10,1,0.006733953021466732,0.006816899869590998,0.006760152988135815,0.006797400768846273,0.006776006985455751,0.006733953021466732,0.006816899869590998,10,0.006773458095267415,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,1000,breast_cancer,-1,10,1,0.010778191033750772,0.010897512547671795,0.010836432687938213,0.010889324825257063,0.010856519313529133,0.010782617146502336,0.010897512547671795,10,0.010868227109313011,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,2000,breast_cancer,-1,10,1,0.008968859910964966,0.009069252759218216,0.009012020193040371,0.0090537304058671,0.009026189520955085,0.008968859910964966,0.009069252759218216,10,0.0090265735052526,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,2000,breast_cancer,-1,10,1,0.013422515243291855,0.013751792255789042,0.013502147980034351,0.01360532222315669,0.013536376506090164,0.013422515243291855,0.013721851548813323,10,0.013508270028978586,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,2000,breast_cancer,-1,10,1,0.02157029928639531,0.021834508050233126,0.02164293034002185,0.021711640059947968,0.021674126153811812,0.02157029928639531,0.021834508050233126,10,0.021660206373780966,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,5000,breast_cancer,-1,10,1,0.02236869977787137,0.022454238962382078,0.022412918973714113,0.022437243722379208,0.02241815021261573,0.022372327400576746,0.022454238962382078,10,0.022414365550503135,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,5000,breast_cancer,-1,10,1,0.03362222807481885,0.03439048305153847,0.03372964635491371,0.033785220701247454,0.03381872200407088,0.03362222807481885,0.03421309949568703,10,0.03377294563688338,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,5000,breast_cancer,-1,10,1,0.054018585942685604,0.054372777696698904,0.054119118954986334,0.054166954942047596,0.05415874924510718,0.054018585942685604,0.054351760026564395,10,0.05414931057021022,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,10000,breast_cancer,-1,10,1,0.044624364003539085,0.04505137773230672,0.04470557998865843,0.04478357220068574,0.044765747897326943,0.044624364003539085,0.04498153624031257,10,0.044743259670212865,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,10000,breast_cancer,-1,10,1,0.0673743998631835,0.067787264008075,0.06746158935129642,0.06753685884177685,0.06751487208530307,0.0673743998631835,0.06772973430839294,10,0.06750130490399897,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,10000,breast_cancer,-1,10,1,0.10821909410879016,0.10946791665628552,0.10839637974277139,0.10890910401940346,0.10864099846221506,0.10821909410879016,0.10938389603249678,10,0.10857128095813096,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,20000,breast_cancer,-1,10,1,0.08925477089360356,0.08960488997399807,0.08936898875981569,0.08943518716841936,0.08939525499008596,0.08925477089360356,0.08957769351293314,10,0.08940547052770853,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,20000,breast_cancer,-1,10,1,0.1347593660466373,0.1360541069880128,0.13498335191980004,0.13535833032801747,0.13516201660968363,0.1347593660466373,0.13588185523897756,10,0.13508870406076312,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,20000,breast_cancer,-1,10,1,0.21612875163555145,0.2173260902054608,0.21681783720850945,0.2169330222532153,0.2168344236444682,0.2162741040001862,0.2173260902054608,10,0.21682516136206686,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,,50000,breast_cancer,-1,10,1,0.2231525550596416,0.22371992422267795,0.22328968392685056,0.22357807960361242,0.2234456627164036,0.2231525550596416,0.22371992422267795,10,0.22350953635759652,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,pyrt,50000,breast_cancer,-1,10,1,0.3369811540469527,0.3377161771059036,0.33735666796565056,0.3375004823319614,0.3373566313181072,0.3369811540469527,0.3377161771059036,10,0.33737906301394105,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
xgb,ort,50000,breast_cancer,-1,10,1,0.5403609029017389,0.5451545780524611,0.541055862326175,0.5416307109408081,0.541659710649401,0.5403609029017389,0.5442049835239381,10,0.5413184755016118,,,,,,,,100.0,,,,,,reg:linear,4582.0,100.0,2341.0,2.0,
lgb,,1,breast_cancer,-1,10,1,0.00010656286031007767,0.00034011993557214737,0.00010863598436117172,0.0001182439737021923,0.0001359093002974987,0.00010656286031007767,0.00027011370428399657,10,0.00011175498366355896,,,30.0,,,,,100.0,,,,,,regression,2336.0,100.0,1218.0,2.0,1.0
lgb,pyrt,1,breast_cancer,-1,10,1,1.9103754311800003e-05,4.616519436240196e-05,2.0450912415981293e-05,2.3871660232543945e-05,2.399040386080742e-05,1.9103754311800003e-05,3.910288856528446e-05,10,2.0583393052220345e-05,,,30.0,,,,,100.0,,,,,,regression,2336.0,100.0,1218.0,2.0,1.0
