method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict_proba,onxpython,,,1,1,20,10,1,0.005906127160415053,0.01245403802022338,0.006062438944354653,0.011804949957877398,0.008538373396731913,0.005906127160415053,0.01245403802022338,10,0.008186597959138453,0,3.0,11.0,75136.0
predict_proba,onxonnxruntime1,,,1,1,20,10,1,3.2984884455800056e-05,9.923381730914116e-05,3.347289748489857e-05,3.4495024010539055e-05,4.0654651820659636e-05,3.2984884455800056e-05,7.90368408303644e-05,10,3.36900120601058e-05,0,3.0,11.0,75136.0
predict,skl,1.0,1915.0,10,1,20,10,1,5.5805081501603127e-05,0.00013053813017904758,5.8864010497927666e-05,6.652111187577248e-05,6.802903953939676e-05,5.5805081501603127e-05,0.00010991745759568038,10,6.039405707269907e-05,0,,,
predict,onxpython,,,10,1,20,10,1,0.0028965789824724197,0.014003149000927806,0.002962022088468075,0.011086451821029186,0.005730928876437247,0.0028965789824724197,0.014003149000927806,10,0.0029647775227203965,0,3.0,11.0,75136.0
predict,onxonnxruntime1,,,10,1,20,10,1,3.416812978684902e-05,0.00011271797120571136,3.4594908356666565e-05,3.560795448720455e-05,4.295969847589731e-05,3.416812978684902e-05,8.861757150985727e-05,10,3.473146352916956e-05,0,3.0,11.0,75136.0
predict_proba,skl,1.0,1915.0,10,1,20,10,1,7.483991794288158e-05,0.00015305913984775543,7.795286364853382e-05,8.314987644553185e-05,8.711519185453654e-05,7.483991794288158e-05,0.0001306876681519021,10,8.018699008971453e-05,0,,,
predict_proba,onxpython,,,10,1,20,10,1,0.0029692950192838907,0.011423002928495407,0.0030095300171524286,0.009424921125173569,0.005141047947108746,0.0029692950192838907,0.011423002928495407,10,0.0030279221246019006,0,3.0,11.0,75136.0
predict_proba,onxonnxruntime1,,,10,1,20,10,1,4.209601320326328e-05,0.00011000409722328186,4.237494431436062e-05,4.3912092223763466e-05,4.987423308193684e-05,4.209601320326328e-05,8.925792441955851e-05,10,4.269892815500498e-05,0,3.0,11.0,75136.0
predict,skl,1.0,1915.0,100,1,20,10,1,6.66370615363121e-05,0.00016259006224572659,6.771902553737164e-05,7.227808237075806e-05,7.918889168649912e-05,6.66370615363121e-05,0.00013417062381811598,10,6.888341158628464e-05,0,,,
predict,onxpython,,,100,1,20,10,1,0.0014754219446331263,0.014134322991594672,0.0029790678527206182,0.010108053917065263,0.005461482470855117,0.0014754219446331263,0.013870823550749504,10,0.0029990775510668755,0,3.0,11.0,75136.0
predict,onxonnxruntime1,,,100,1,20,10,1,8.159899152815342e-05,0.00016814819537103176,8.290796540677547e-05,8.644489571452141e-05,9.324818383902312e-05,8.159899152815342e-05,0.00014265100350033017,10,8.475303184241056e-05,0,3.0,11.0,75136.0
predict_proba,skl,1.0,1915.0,100,1,20,10,1,8.71510710567236e-05,0.00016718008555471897,8.970405906438828e-05,9.56919975578785e-05,9.962935000658035e-05,8.71510710567236e-05,0.00014438759409529897,10,9.25831263884902e-05,0,,,
predict_proba,onxpython,,,100,1,20,10,1,0.0018142620101571083,0.014637331943958998,0.0032781539484858513,0.007892327848821878,0.005303215654566884,0.0018142620101571083,0.012755753126070652,10,0.0033029274782165885,0,3.0,11.0,75136.0
predict_proba,onxonnxruntime1,,,100,1,20,10,1,0.0001242810394614935,0.0002070041373372078,0.0001262458972632885,0.00012940913438796997,0.00013536899350583554,0.0001242810394614935,0.00018248278605471668,10,0.0001269279746338725,0,3.0,11.0,75136.0
