method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,skl,1.0,15.0,10,5,3,10,1,4.6662986278533936e-05,7.593887858092785e-05,4.736799746751785e-05,5.066697485744953e-05,5.160695873200894e-05,4.6662986278533936e-05,6.842030421082992e-05,10,4.796241410076618e-05,0,,,
predict,onxpython,,,10,5,3,10,1,1.652888022363186e-05,6.313296034932137e-05,1.6732141375541687e-05,1.764390617609024e-05,2.1783774718642236e-05,1.652888022363186e-05,4.88559912878363e-05,10,1.685053575783968e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,10,5,3,10,1,2.476898953318596e-05,3.9248960092663765e-05,2.4854904040694237e-05,2.678297460079193e-05,2.70249554887414e-05,2.476898953318596e-05,3.5349251000423106e-05,10,2.526841126382351e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,100,5,3,10,1,4.995102062821388e-05,6.768479943275452e-05,5.1756855100393295e-05,5.572289228439331e-05,5.446635186672211e-05,4.995102062821388e-05,6.432519333045943e-05,10,5.233939737081528e-05,0,,,
predict,onxpython,,,100,5,3,10,1,1.9056955352425575e-05,6.621517241001129e-05,1.9517960026860237e-05,2.0422041416168213e-05,2.466072328388691e-05,1.9056955352425575e-05,5.187361318310079e-05,10,1.99729111045599e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,100,5,3,10,1,5.315407179296017e-05,7.107900455594063e-05,5.3522875532507896e-05,5.77019527554512e-05,5.660750903189182e-05,5.315407179296017e-05,6.739266178616967e-05,10,5.374499596655369e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,1000,5,3,10,1,7.639196701347828e-05,9.441794827580452e-05,7.670186460018158e-05,8.025788702070713e-05,7.956677582114935e-05,7.639196701347828e-05,9.007500934535097e-05,10,7.677741814404726e-05,0,,,
predict,onxpython,,,1000,5,3,10,1,3.346102312207222e-05,8.268794044852257e-05,3.38179524987936e-05,3.5040080547332764e-05,3.925480414181948e-05,3.346102312207222e-05,6.772557095890305e-05,10,3.413204103708267e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1000,5,3,10,1,0.00028775609098374844,0.00031693698838353157,0.00028859195299446583,0.00030603096820414066,0.0002984704682603478,0.00028775609098374844,0.00031693698838353157,10,0.000293783494271338,0,1.0,11.0,1089.0
predict,skl,1.0,2045.0,1,5,10,10,1,4.6282773837447166e-05,0.00010211789049208164,4.765298217535019e-05,5.0748931244015694e-05,5.4128700867295265e-05,4.6282773837447166e-05,8.577663737005658e-05,10,4.824809730052948e-05,0,,,
predict,onxpython,,,1,5,10,10,1,1.7380109056830406e-05,7.387693040072918e-05,1.7764046788215637e-05,1.815403811633587e-05,2.3785210214555263e-05,1.7380109056830406e-05,5.658138744167288e-05,10,1.7935526557266712e-05,0,1.0,11.0,79994.0
predict,onxonnxruntime1,,,1,5,10,10,1,2.3676082491874695e-05,6.222887896001339e-05,2.3830914869904518e-05,2.491404302418232e-05,2.82790744677186e-05,2.3676082491874695e-05,5.060707241252354e-05,10,2.3970496840775013e-05,0,1.0,11.0,79994.0
predict,skl,1.0,2045.0,10,5,10,10,1,4.829303361475468e-05,9.25571657717228e-05,5.057407543063164e-05,7.377797737717628e-05,6.132677663117647e-05,4.829303361475468e-05,9.25571657717228e-05,10,5.186791531741619e-05,0,,,
predict,onxpython,,,10,5,10,10,1,1.7659971490502357e-05,6.492109969258308e-05,1.8140999600291252e-05,1.936894841492176e-05,2.3278733715415e-05,1.7659971490502357e-05,5.055094319938312e-05,10,1.843657810240984e-05,0,1.0,11.0,79994.0
predict,onxonnxruntime1,,,10,5,10,10,1,2.789311110973358e-05,4.214397631585598e-05,2.832082100212574e-05,2.9576942324638367e-05,3.025047481060028e-05,2.789311110973358e-05,3.841133201910552e-05,10,2.8427457436919212e-05,0,1.0,11.0,79994.0
predict,skl,1.0,2045.0,100,5,10,10,1,5.980907008051872e-05,7.787812501192093e-05,6.068008951842785e-05,6.349990144371986e-05,6.33949413895607e-05,5.980907008051872e-05,7.36910085104843e-05,10,6.095797289162874e-05,0,,,
predict,onxpython,,,100,5,10,10,1,2.3889821022748947e-05,7.521803490817547e-05,2.4382956326007843e-05,2.5715213268995285e-05,3.015897236764431e-05,2.3889821022748947e-05,5.9737737269988605e-05,10,2.483848948031664e-05,0,1.0,11.0,79994.0
predict,onxonnxruntime1,,,100,5,10,10,1,6.808200851082802e-05,7.939385250210762e-05,6.864406168460846e-05,6.996700540184975e-05,7.04167177900672e-05,6.808200851082802e-05,7.699680310156337e-05,10,6.908504292368889e-05,0,1.0,11.0,79994.0
predict,skl,1.0,2045.0,1000,5,10,10,1,0.00014385697431862354,0.00018070614896714687,0.00014519295655190945,0.0001588009763509035,0.00015302447136491537,0.00014385697431862354,0.00017616058242101964,10,0.0001471774885430932,0,,,
predict,onxpython,,,1000,5,10,10,1,5.991198122501373e-05,0.00011922093108296394,6.100698374211788e-05,6.333505734801292e-05,6.764172576367855e-05,5.991198122501373e-05,0.00010155777654936534,10,6.132305134087801e-05,0,1.0,11.0,79994.0
predict,onxonnxruntime1,,,1000,5,10,10,1,0.0003931969404220581,0.0004311071243137121,0.0003969969693571329,0.00042767799459397793,0.00040881859604269266,0.0003931969404220581,0.0004311071243137121,10,0.00040344952140003443,0,1.0,11.0,79994.0
predict,skl,1.0,134359.0,1,5,20,10,1,4.844204522669315e-05,0.00012767408043146133,5.2283983677625656e-05,6.51960726827383e-05,6.685873959213495e-05,4.844204522669315e-05,0.00011910403662770876,10,5.3390045650303364e-05,0,,,
predict,onxpython,,,1,5,20,10,1,1.915288157761097e-05,9.550503455102444e-05,1.9666040316224098e-05,2.1270010620355606e-05,2.8014485724270344e-05,1.915288157761097e-05,7.226567236279275e-05,10,1.9961968064308167e-05,0,1.0,11.0,5535203.0
predict,onxonnxruntime1,,,1,5,20,10,1,2.574501559138298e-05,7.990095764398575e-05,2.617994323372841e-05,2.951105125248432e-05,3.2830913551151755e-05,2.574501559138298e-05,6.397002138302515e-05,10,2.6875524781644344e-05,0,1.0,11.0,5535203.0
predict,skl,1.0,134359.0,10,5,20,10,1,5.363998934626579e-05,7.369485683739185e-05,5.6418124586343765e-05,6.120395846664906e-05,5.924312863498926e-05,5.363998934626579e-05,7.05036583833431e-05,10,5.698506720364094e-05,0,,,
predict,onxpython,,,10,5,20,10,1,2.1704938262701035e-05,7.060589268803596e-05,2.2657914087176323e-05,2.4371081963181496e-05,2.805418334901333e-05,2.1704938262701035e-05,5.5986948484881445e-05,10,2.2929045371711254e-05,0,1.0,11.0,5535203.0
predict,onxonnxruntime1,,,10,5,20,10,1,3.87849286198616e-05,6.134691648185253e-05,4.189484752714634e-05,4.512397572398186e-05,4.471878055483103e-05,3.87849286198616e-05,5.662336561422399e-05,10,4.215002991259098e-05,0,1.0,11.0,5535203.0
predict,skl,1.0,134359.0,100,5,20,10,1,9.764498099684715e-05,0.00012905895709991455,0.00010067992843687534,0.00010742596350610256,0.00010589126031845808,9.764498099684715e-05,0.00012392881652378913,10,0.0001030404819175601,0,,,
predict,onxpython,,,100,5,20,10,1,4.896405152976513e-05,0.00010524597018957138,5.138106644153595e-05,5.613197572529316e-05,5.801543593406677e-05,4.896405152976513e-05,8.9348496036587e-05,10,5.207955837249756e-05,0,1.0,11.0,5535203.0
predict,onxonnxruntime1,,,100,5,20,10,1,0.00015001697465777397,0.00020036287605762482,0.0001630659680813551,0.00017186999320983887,0.00016802060417830944,0.00015001697465777397,0.00019471968129709956,10,0.00016550347208976746,0,1.0,11.0,5535203.0
predict,skl,1.0,134359.0,1000,5,20,10,1,0.0003779169637709856,0.0004980408120900393,0.0003961289767175913,0.00042946310713887215,0.00041837983299046754,0.0003779169637709856,0.0004869170105871602,10,0.0004119876539334655,0,,,
predict,onxpython,,,1000,5,20,10,1,0.00020399712957441807,0.00035698688589036465,0.0002365920227020979,0.000268259784206748,0.00025440361350774764,0.00020399712957441807,0.0003362405249143497,10,0.0002506260061636567,0,1.0,11.0,5535203.0
predict,onxonnxruntime1,,,1000,5,20,10,1,0.0008543331641703844,0.0013873300049453974,0.0008695570286363363,0.0009756789077073336,0.000966047728434205,0.0008543331641703844,0.001278855025375689,10,0.0008933665230870247,0,1.0,11.0,5535203.0
predict,skl,1.0,15.0,1,10,3,10,1,4.658615216612816e-05,0.00031560100615024567,5.177594721317291e-05,0.00014498597010970116,0.00011310533154755831,4.658615216612816e-05,0.0002859243116072496,10,6.0918042436242104e-05,0,,,
predict,onxpython,,,1,10,3,10,1,1.655309461057186e-05,8.512195199728012e-05,1.688883639872074e-05,1.825997605919838e-05,2.4318764917552472e-05,1.655309461057186e-05,6.413396384744796e-05,10,1.712050288915634e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1,10,3,10,1,2.3620901629328728e-05,8.117011748254299e-05,2.4012988433241844e-05,2.5131041184067726e-05,3.01973894238472e-05,2.3620901629328728e-05,6.359751469898946e-05,10,2.405338454991579e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,10,10,3,10,1,4.6422937884926796e-05,6.581400521099567e-05,4.8413174226880074e-05,5.161110311746597e-05,5.09744044393301e-05,4.6422937884926796e-05,6.15888869791665e-05,10,4.890735726803541e-05,0,,,
predict,onxpython,,,10,10,3,10,1,1.672515645623207e-05,6.177183240652084e-05,1.687789335846901e-05,1.766788773238659e-05,2.1785777062177657e-05,1.672515645623207e-05,4.7981861821971426e-05,10,1.6971491277217865e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,10,10,3,10,1,2.4780165404081345e-05,3.941310569643974e-05,2.49550212174654e-05,2.7067027986049652e-05,2.713557332754135e-05,2.4780165404081345e-05,3.5605570043496925e-05,10,2.5189598090946674e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,100,10,3,10,1,4.963995888829231e-05,6.845197640359402e-05,5.0402944907546043e-05,5.344906821846962e-05,5.33535610884428e-05,4.963995888829231e-05,6.408867471693251e-05,10,5.1023904234170914e-05,0,,,
predict,onxpython,,,100,10,3,10,1,1.9265105947852135e-05,6.46570697426796e-05,1.9605038687586784e-05,2.0513078197836876e-05,2.4554529227316378e-05,1.9265105947852135e-05,5.081741518679209e-05,10,1.9813538528978825e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,100,10,3,10,1,5.8382051065564156e-05,6.926711648702621e-05,5.85140660405159e-05,6.225216202437878e-05,6.0587027110159394e-05,5.8382051065564156e-05,6.696919291701364e-05,10,5.8823032304644585e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,1000,10,3,10,1,7.993797771632671e-05,9.823986329138279e-05,8.079316467046738e-05,8.321809582412243e-05,8.327371906489134e-05,7.993797771632671e-05,9.374049088373773e-05,10,8.108059410005808e-05,0,,,
predict,onxpython,,,1000,10,3,10,1,3.777211531996727e-05,8.341413922607899e-05,3.812694922089577e-05,3.9634061977267265e-05,4.330403171479702e-05,3.777211531996727e-05,6.95928891905853e-05,10,3.863498568534851e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1000,10,3,10,1,0.0002948339097201824,0.0003500331658869982,0.00029591494239866734,0.0003166128881275654,0.0003076013876125216,0.0002948339097201824,0.0003400465728401175,10,0.00029922102112323046,0,1.0,11.0,1089.0
predict,skl,1.0,2047.0,1,10,10,10,1,4.6866945922374725e-05,0.00010485295206308365,4.830094985663891e-05,5.106697790324688e-05,5.4931966587901115e-05,4.6866945922374725e-05,8.784068839570096e-05,10,4.917290061712265e-05,0,,,
predict,onxpython,,,1,10,10,10,1,1.7383834347128868e-05,7.654516957700253e-05,1.7704209312796593e-05,1.8450897186994553e-05,2.397813368588686e-05,1.7383834347128868e-05,5.837448239332703e-05,10,1.7835525795817375e-05,0,1.0,11.0,80072.0
predict,onxonnxruntime1,,,1,10,10,10,1,2.429191954433918e-05,6.325310096144676e-05,2.4575041607022285e-05,2.577807754278183e-05,2.9082898981869222e-05,2.429191954433918e-05,5.157458111913261e-05,10,2.49264994636178e-05,0,1.0,11.0,80072.0
predict,skl,1.0,2047.0,10,10,10,10,1,4.8780813813209534e-05,6.538000889122486e-05,5.025113932788372e-05,5.336198955774307e-05,5.269150715321302e-05,4.8780813813209534e-05,6.220447206688352e-05,10,5.0558592192828655e-05,0,,,
predict,onxpython,,,10,10,10,10,1,1.7827143892645836e-05,6.20819628238678e-05,1.8424121662974358e-05,1.960108056664467e-05,2.3243320174515248e-05,1.7827143892645836e-05,4.869882640961744e-05,10,1.8519465811550617e-05,0,1.0,11.0,80072.0
predict,onxonnxruntime1,,,10,10,10,10,1,2.794293686747551e-05,4.269997589290142e-05,2.8616981580853462e-05,2.9997900128364563e-05,3.056784626096487e-05,2.794293686747551e-05,3.8865477054388094e-05,10,2.8954935260117054e-05,0,1.0,11.0,80072.0
predict,skl,1.0,2047.0,100,10,10,10,1,5.9759942814707756e-05,7.829000242054462e-05,5.997484549880028e-05,6.367894820868969e-05,6.313936319202185e-05,5.9759942814707756e-05,7.388135799912507e-05,10,6.056902930140495e-05,0,,,
predict,onxpython,,,100,10,10,10,1,2.3892149329185486e-05,7.238704711198807e-05,2.473895438015461e-05,2.7356203645467758e-05,3.033834509551525e-05,2.3892149329185486e-05,5.798866367340981e-05,10,2.5066547095775604e-05,0,1.0,11.0,80072.0
predict,onxonnxruntime1,,,100,10,10,10,1,6.813183426856995e-05,7.919897325336933e-05,6.863102316856384e-05,7.051113061606884e-05,7.047078106552363e-05,6.813183426856995e-05,7.683870480099427e-05,10,6.911996752023697e-05,0,1.0,11.0,80072.0
predict,skl,1.0,2047.0,1000,10,10,10,1,0.0001462979707866907,0.00016156514175236225,0.00014692521654069424,0.00014835805632174015,0.00014903205446898938,0.0001462979707866907,0.00015763828750835635,10,0.00014735606964677572,0,,,
predict,onxpython,,,1000,10,10,10,1,6.342492997646332e-05,0.0001202169805765152,6.428500637412071e-05,6.653997115790844e-05,7.072810549288989e-05,6.342492997646332e-05,0.00010319466374213003,10,6.52470625936985e-05,0,1.0,11.0,80072.0
predict,onxonnxruntime1,,,1000,10,10,10,1,0.0003905470948666334,0.0004329120274633169,0.000391555018723011,0.00041765905916690826,0.00040471474640071394,0.0003905470948666334,0.0004329120274633169,10,0.0003969295648857951,0,1.0,11.0,80072.0
predict,skl,1.0,157963.0,1,10,20,10,1,4.885694943368435e-05,0.0001284489408135414,5.222088657319546e-05,6.509595550596714e-05,6.651994772255421e-05,4.885694943368435e-05,0.00011703566902162478,10,5.402893293648958e-05,0,,,
predict,onxpython,,,1,10,20,10,1,1.819618046283722e-05,8.929101750254631e-05,1.9595958292484283e-05,2.195802517235279e-05,2.7418090030550957e-05,1.819618046283722e-05,6.802582282287963e-05,10,2.0000035874545574e-05,0,1.0,11.0,6514767.0
predict,onxonnxruntime1,,,1,10,20,10,1,2.4378998205065727e-05,8.022109977900982e-05,2.5632092729210854e-05,2.747494727373123e-05,3.2038614153862e-05,2.4378998205065727e-05,6.38939224914521e-05,10,2.5976449251174927e-05,0,1.0,11.0,6514767.0
predict,skl,1.0,157963.0,10,10,20,10,1,5.34779392182827e-05,7.367623038589954e-05,5.514291115105152e-05,6.0518039390444756e-05,5.876775830984116e-05,5.34779392182827e-05,7.040613994949445e-05,10,5.615956615656614e-05,0,,,
predict,onxpython,,,10,10,20,10,1,2.1754996851086617e-05,7.079588249325752e-05,2.2761058062314987e-05,2.4671899154782295e-05,2.8294906951487064e-05,2.1754996851086617e-05,5.621058192017237e-05,10,2.311496064066887e-05,0,1.0,11.0,6514767.0
predict,onxonnxruntime1,,,10,10,20,10,1,4.0108105167746544e-05,5.994783714413643e-05,4.154001362621784e-05,4.782108590006828e-05,4.5376410707831385e-05,4.0108105167746544e-05,5.7444737892044465e-05,10,4.190707113593817e-05,0,1.0,11.0,6514767.0
predict,skl,1.0,157963.0,100,10,20,10,1,9.58610326051712e-05,0.00013100309297442436,0.00010218890383839607,0.00010737590491771698,0.0001061396673321724,9.58610326051712e-05,0.00012565343952699408,10,0.00010282499715685844,0,,,
predict,onxpython,,,100,10,20,10,1,5.094008520245552e-05,0.00010634912177920341,5.192100070416927e-05,5.3696101531386375e-05,5.859467200934887e-05,5.094008520245552e-05,9.030770603078852e-05,10,5.302752833813429e-05,0,1.0,11.0,6514767.0
predict,onxonnxruntime1,,,100,10,20,10,1,0.00015036785043776035,0.00019033788703382015,0.00015987595543265343,0.00016449298709630966,0.00016313663218170404,0.00015036785043776035,0.00018514426840337262,10,0.00016155396588146687,0,1.0,11.0,6514767.0
predict,skl,1.0,157963.0,1000,10,20,10,1,0.0003986828960478306,0.0005095519591122866,0.00041839806362986565,0.000455350149422884,0.0004353261087089777,0.0003986828960478306,0.0004997850536815461,10,0.00042498798575252295,0,,,
predict,onxpython,,,1000,10,20,10,1,0.00020556501112878323,0.00036721304059028625,0.00022013718262314796,0.0002716949675232172,0.00024975864216685294,0.00020556501112878323,0.0003439125106509956,10,0.0002347620902583003,0,1.0,11.0,6514767.0
predict,onxonnxruntime1,,,1000,10,20,10,1,0.0009329509921371937,0.0014324169605970383,0.0009822959545999765,0.0011388601269572973,0.001075193495489657,0.0009329509921371937,0.0013545574711554614,10,0.0010422288905829191,0,1.0,11.0,6514767.0
predict,skl,1.0,15.0,1,20,3,10,1,4.612607881426811e-05,0.00012903590686619282,4.772888496518135e-05,5.1381997764110565e-05,5.682515911757946e-05,4.612607881426811e-05,0.00010427272005187978,10,4.8198970034718513e-05,0,,,
predict,onxpython,,,1,20,3,10,1,1.6386853531003e-05,8.803606033325195e-05,1.670396886765957e-05,1.813494600355625e-05,2.4605495855212212e-05,1.6386853531003e-05,6.615714342916432e-05,10,1.7099082469940186e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1,20,3,10,1,2.2564083337783813e-05,8.208188228309155e-05,2.285093069076538e-05,2.409098669886589e-05,2.9481807723641394e-05,2.2564083337783813e-05,6.398267468641058e-05,10,2.2943015210330486e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,10,20,3,10,1,4.612701013684273e-05,6.425101310014725e-05,4.692608490586281e-05,5.106092430651188e-05,5.019663367420435e-05,4.612701013684273e-05,6.052490917557895e-05,10,4.840909969061613e-05,0,,,
predict,onxpython,,,10,20,3,10,1,1.6905833035707474e-05,6.202096119523048e-05,1.719617284834385e-05,1.851702108979225e-05,2.2237980738282202e-05,1.6905833035707474e-05,4.831479337675963e-05,10,1.7380458302795887e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,10,20,3,10,1,2.499110996723175e-05,3.9896927773952484e-05,2.5162938982248306e-05,2.6930123567581177e-05,2.7261418290436266e-05,2.499110996723175e-05,3.591462380878109e-05,10,2.5275046937167645e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,100,20,3,10,1,5.140411667525768e-05,7.157190702855587e-05,5.297805182635784e-05,6.323913112282753e-05,5.7830591686069965e-05,5.140411667525768e-05,7.15315264120836e-05,10,5.417445208877325e-05,0,,,
predict,onxpython,,,100,20,3,10,1,2.0455103367567062e-05,6.828992627561092e-05,2.0792009308934212e-05,2.1961983293294907e-05,2.6073330081999303e-05,2.0455103367567062e-05,5.372470049624317e-05,10,2.1278043277561665e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,100,20,3,10,1,4.510604776442051e-05,5.937390960752964e-05,4.5522116124629974e-05,4.692911170423031e-05,4.7563109546899796e-05,4.510604776442051e-05,5.571922419008838e-05,10,4.594947677105665e-05,0,1.0,11.0,1089.0
predict,skl,1.0,15.0,1000,20,3,10,1,8.583907037973404e-05,0.00011018593795597553,8.685700595378876e-05,8.972105570137501e-05,9.002098813652993e-05,8.583907037973404e-05,0.00010383374532580584,10,8.72474629431963e-05,0,,,
predict,onxpython,,,1000,20,3,10,1,4.4620130211114883e-05,9.339791722595692e-05,4.4930027797818184e-05,4.5757973566651344e-05,5.020126700401306e-05,4.4620130211114883e-05,7.8476906409664e-05,10,4.5286957174539566e-05,0,1.0,11.0,1089.0
predict,onxonnxruntime1,,,1000,20,3,10,1,0.00022168410941958427,0.0002524740993976593,0.0002311510033905506,0.00024325307458639145,0.00023512821644544601,0.00022168410941958427,0.0002524740993976593,10,0.00023650936782360077,0,1.0,11.0,1089.0
predict,skl,1.0,2043.0,1,20,10,10,1,4.661385901272297e-05,0.0001075519248843193,4.752795211970806e-05,5.1522860303521156e-05,5.482465494424105e-05,4.661385901272297e-05,8.961889278411852e-05,10,4.8095942474901676e-05,0,,,
predict,onxpython,,,1,20,10,10,1,1.701805740594864e-05,7.781293243169785e-05,1.7233891412615776e-05,1.8974067643284798e-05,2.409068401902914e-05,1.701805740594864e-05,5.928939718740339e-05,10,1.792237162590027e-05,0,1.0,11.0,79916.0
predict,onxonnxruntime1,,,1,20,10,10,1,2.339109778404236e-05,6.382004357874393e-05,2.3595057427883148e-05,2.5390181690454483e-05,2.8395908884704113e-05,2.339109778404236e-05,5.173707285408559e-05,10,2.3718923330307007e-05,0,1.0,11.0,79916.0
predict,skl,1.0,2043.0,10,20,10,10,1,4.8661138862371445e-05,6.549502722918987e-05,4.9007125198841095e-05,5.2159884944558144e-05,5.186826456338167e-05,4.8661138862371445e-05,6.199930898195036e-05,10,4.919164348393679e-05,0,,,
predict,onxpython,,,10,20,10,10,1,1.8202001228928566e-05,6.467103958129883e-05,1.8378952518105507e-05,1.948210410773754e-05,2.3586023598909377e-05,1.8202001228928566e-05,5.0528471333807976e-05,10,1.8680118955671787e-05,0,1.0,11.0,79916.0
predict,onxonnxruntime1,,,10,20,10,10,1,2.8129899874329567e-05,4.184013232588768e-05,2.8374139219522476e-05,2.9749004170298576e-05,3.018295392394066e-05,2.8129899874329567e-05,3.806008896430649e-05,10,2.849404700100422e-05,0,1.0,11.0,79916.0
predict,skl,1.0,2043.0,100,20,10,10,1,5.9650978073477745e-05,7.984205149114132e-05,6.107892841100693e-05,6.373482756316662e-05,6.402768194675445e-05,5.9650978073477745e-05,7.5236146155006e-05,10,6.191548891365528e-05,0,,,
predict,onxpython,,,100,20,10,10,1,2.5260960683226585e-05,7.617496885359287e-05,2.5521963834762573e-05,2.92330514639616e-05,3.1770067289471625e-05,2.5260960683226585e-05,6.107890991573293e-05,10,2.608797512948513e-05,0,1.0,11.0,79916.0
predict,onxonnxruntime1,,,100,20,10,10,1,5.98980113863945e-05,7.34149944037199e-05,6.034388206899166e-05,6.25720713287592e-05,6.253132596611977e-05,5.98980113863945e-05,7.017363231855744e-05,10,6.101303733885288e-05,0,1.0,11.0,79916.0
predict,skl,1.0,2043.0,1000,20,10,10,1,0.00015231408178806305,0.00017239293083548546,0.00015354878269135952,0.00015634694136679173,0.0001563969533890486,0.00015231408178806305,0.00016753429559312986,10,0.00015428895130753517,0,,,
